source_class	lexeme_id	root	root_class	feature_id	feature_name	features	surface	normalized_key	oracle_root	oracle_lemma	oracle_udfeats
light	light:ዠረር:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ዠረር አለ	ዠረር አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ዠረር:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ዠረር ይላል	ዠረር ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ዠረር:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ዠረር በል	ዠረር በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጢም:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጢም አለ	ጢም አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጢም:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጢም ይላል	ጢም ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጢም:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጢም በል	ጢም በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጢቅ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጢቅ አለ	ጢቅ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጢቅ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጢቅ ይላል	ጢቅ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጢቅ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጢቅ በል	ጢቅ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጥምጥም:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጥምጥም አለ	ጥምጥም አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጥምጥም:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጥምጥም ይላል	ጥምጥም ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጥምጥም:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጥምጥም በል	ጥምጥም በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጦሽ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጦሽ አለ	ጦሽ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጦሽ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጦሽ ይላል	ጦሽ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጦሽ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጦሽ በል	ጦሽ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጧ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጧ አለ	ጧ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጧ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጧ ይላል	ጧ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጧ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጧ በል	ጧ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጩር:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጩር አለ	ጩር አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጩር:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጩር ይላል	ጩር ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጩር:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጩር በል	ጩር በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጫን:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጫን አለ	ጫን አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጫን:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጫን ይላል	ጫን ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጫን:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጫን በል	ጫን በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ጸጥ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጸጥ አለ	ጸጥ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ጸጥ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ጸጥ ይላል	ጸጥ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ጸጥ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጸጥ በል	ጸጥ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
